id,task_name,status,duration_s,overall_quality,data_purpose,nfs_path,created_at
01a028d8-4fe0-78e9-9cf2-bdb4ccc7c75e,industrial packing,completed,46.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_094100_000_b2008bc9.npy.mp4,2026-08-22 09:43:17.441663+00:00
01a028d7-6968-7cc8-bdc1-742356cc4dd4,industrial packing,completed,44.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_094001_000_16d497db.npy.mp4,2026-08-22 09:42:13.157053+00:00
01a028d6-4470-75a8-8b31-de979627fb3e,industrial packing,completed,43.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_093846_000_4fc09801.npy.mp4,2026-08-22 09:40:49.825419+00:00
01a028d5-4688-7f3c-9812-b916b8280903,industrial packing,completed,43.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_093741_000_1b3a82bb.npy.mp4,2026-08-22 09:39:54.486622+00:00
01a028d4-3518-7528-b8f7-2ccac9df1f6c,industrial packing,completed,43.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_093631_000_966d523a.npy.mp4,2026-08-22 09:38:42.199569+00:00
01a028d2-9320-7609-93b0-f2b6494fb48d,industrial packing,completed,51.7,good,prod,/nfs/data/sz_48/20260822/episode_20260822_093444_000_734e8ca8.npy.mp4,2026-08-22 09:37:00.898736+00:00
01a028d1-b090-744d-a6a6-fc0dab9e0873,industrial packing,completed,39.8,good,prod,/nfs/data/sz_48/20260822/episode_20260822_093346_000_1b3521c5.npy.mp4,2026-08-22 09:35:47.609489+00:00
01a028d0-b2a8-7b7e-893c-68b03a960c3a,industrial packing,completed,44.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_093241_000_b2e6014b.npy.mp4,2026-08-22 09:34:44.292690+00:00
01a028cf-acf0-700d-8d1f-eefbeb216b13,industrial packing,completed,43.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_093134_000_f0572da5.npy.mp4,2026-08-22 09:33:44.011489+00:00
01a028ce-a350-7f67-8eea-c945aba1b15a,industrial packing,completed,51.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_093026_000_de759526.npy.mp4,2026-08-22 09:32:51.727635+00:00
01a028cd-b120-72e4-bb5a-cddeff6165ab,industrial packing,completed,48.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_092924_000_2b5326fc.npy.mp4,2026-08-22 09:31:34.428865+00:00
01a028cc-c6c0-7cb3-b56f-0f4c8ef75a9b,industrial packing,completed,43.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_092824_000_8fefdfce.npy.mp4,2026-08-22 09:30:33.144768+00:00
01a028c4-db68-7965-9a3f-e01fd3590b22,industrial packing,completed,43.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_091945_000_68b425aa.npy.mp4,2026-08-22 09:21:53.723541+00:00
01a028c4-b070-73c6-8ca2-07fd01212688,industrial packing,completed,1.5,poor,prod,/nfs/data/sz_48/20260822/episode_20260822_091934_000_2cc04c72.npy.mp4,2026-08-22 09:20:57.468232+00:00
01a028c4-23d0-75d3-b26f-034b7a99df47,industrial packing,completed,31.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_091858_000_8a74a1e8.npy.mp4,2026-08-22 09:20:51.196501+00:00
01a028c3-6080-7c7c-bad4-5cde969383e3,industrial packing,completed,40.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_091808_000_05a8b526.npy.mp4,2026-08-22 09:20:14.879930+00:00
01a028c2-7238-71d3-8462-715463e0aacd,industrial packing,completed,39.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_091707_000_768d9d3d.npy.mp4,2026-08-22 09:19:14.545386+00:00
01a028c1-ab00-7e92-a3a7-b0f2a813754e,industrial packing,completed,27.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_091616_000_fcfc472f.npy.mp4,2026-08-22 09:18:03.234090+00:00
01a028c0-62e0-7e16-819b-3373ac43ca10,industrial packing,completed,38.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_091452_000_b95f4aed.npy.mp4,2026-08-22 09:16:54.884287+00:00
01a028be-ff68-7cfa-96fd-968aa3dc2fe4,industrial packing,completed,42.6,good,prod,/nfs/data/sz_48/20260822/episode_20260822_091321_000_29b36e9b.npy.mp4,2026-08-22 09:15:30.579339+00:00
01a028bd-bb30-7a72-917e-3382cff991f2,industrial packing,completed,36.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_091158_000_7670ccf8.npy.mp4,2026-08-22 09:13:59.274440+00:00
01a028bc-a9c0-73c4-8267-c973986237d5,industrial packing,completed,43.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_091048_000_fb3440b0.npy.mp4,2026-08-22 09:13:01.991414+00:00
01a028bc-4c00-7684-86e9-f1da1a47a4e8,industrial packing,completed,5.6,poor,prod,/nfs/data/sz_48/20260822/episode_20260822_091024_000_6a0785c0.npy.mp4,2026-08-22 09:11:34.657272+00:00
01a028ba-b9a8-7ed2-9bc5-be5e2c0602a5,industrial packing,completed,39.8,good,prod,/nfs/data/sz_48/20260822/episode_20260822_090841_000_60abe4e6.npy.mp4,2026-08-22 09:10:46.401179+00:00
01a028b8-0258-75a1-84aa-3d2ee3e5bdc5,industrial packing,completed,47.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_090543_000_60906c65.npy.mp4,2026-08-22 09:08:01.092587+00:00
01a028b7-0858-75d2-b78c-90bd575dd6b1,industrial packing,completed,46.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_090439_000_4fc34dff.npy.mp4,2026-08-22 09:06:52.798893+00:00
01a028b5-feb8-7834-8885-fc1632ffeafb,industrial packing,completed,43.6,good,prod,/nfs/data/sz_48/20260822/episode_20260822_090331_000_d26ad0b3.npy.mp4,2026-08-22 09:05:44.462174+00:00
01a028b5-2010-7e22-94b3-d14b28fe2684,industrial packing,completed,46.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_090234_000_fffac9da.npy.mp4,2026-08-22 09:04:52.177022+00:00
01a028b4-4938-71c0-b868-63a91524adf2,industrial packing,completed,42.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_090139_000_0306fd9a.npy.mp4,2026-08-22 09:03:47.875773+00:00
01a028b3-37c8-7566-86a1-cd965ae09ad8,industrial packing,completed,44.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_090029_000_3f8a4a4e.npy.mp4,2026-08-22 09:02:41.579378+00:00
01a028b2-64d8-7c4c-baa7-153b6d25bb25,industrial packing,completed,42.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_085935_000_f30b4c51.npy.mp4,2026-08-22 09:01:44.276861+00:00
01a028b1-3428-77db-be46-3c0898c5e92c,industrial packing,completed,44.5,good,prod,/nfs/data/sz_48/20260822/episode_20260822_085817_000_04e296fa.npy.mp4,2026-08-22 09:01:03.978799+00:00
01a028b0-0f30-7b9e-b512-37397f4cd626,industrial packing,completed,47.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_085702_000_c2327280.npy.mp4,2026-08-22 08:59:10.619124+00:00
01a028af-01a8-7d2b-bf7a-5f982cce1dbf,industrial packing,completed,47.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_085553_000_1b17996f.npy.mp4,2026-08-22 08:58:04.343275+00:00
01a028ae-26e8-7b85-9835-12417cd14f2c,industrial packing,completed,46.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_085457_000_85619e05.npy.mp4,2026-08-22 08:57:13.072417+00:00
01a028ad-1190-7ceb-b293-3c3e1d44f1f5,industrial packing,completed,36.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_085346_000_16f32ed6.npy.mp4,2026-08-22 08:55:37.761561+00:00
01a028ab-b5e8-76f0-a3f9-e53e6973427a,industrial packing,completed,47.7,good,prod,/nfs/data/sz_48/20260822/episode_20260822_085217_000_83fb5bf9.npy.mp4,2026-08-22 08:54:25.486260+00:00
01a028a9-d958-7a35-8007-c50e3c588f76,industrial packing,completed,36.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_085015_000_6e51044f.npy.mp4,2026-08-22 08:52:09.147674+00:00
01a028a8-b848-7b46-88e7-811742f291d9,industrial packing,completed,40.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_084901_000_a7d4331a.npy.mp4,2026-08-22 08:51:11.884488+00:00
01a028a7-c230-75af-9b48-a797173bc23b,industrial packing,completed,46.6,good,prod,/nfs/data/sz_48/20260822/episode_20260822_084758_000_d2213f4b.npy.mp4,2026-08-22 08:50:15.602517+00:00
01a028a6-9950-7b7d-a31d-12e4830403d8,industrial packing,completed,43.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_084642_000_5158cd19.npy.mp4,2026-08-22 08:48:46.278310+00:00
01a028a5-8010-756a-a290-c39ef6bdd06b,industrial packing,completed,45.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_084530_000_a71b075f.npy.mp4,2026-08-22 08:47:46.005618+00:00
01a028a4-7670-728c-b533-7d15ecf9b038,industrial packing,completed,47.8,good,prod,/nfs/data/sz_48/20260822/episode_20260822_084422_000_ebd690a8.npy.mp4,2026-08-22 08:46:38.633868+00:00
01a028a3-b320-7e87-b7ab-7f5932b51724,industrial packing,completed,39.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_084332_000_a7fdb5b0.npy.mp4,2026-08-22 08:45:38.317968+00:00
01a028a2-d090-7fe8-97fb-e44bbb28c35f,industrial packing,completed,37.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_084234_000_3eb85ee6.npy.mp4,2026-08-22 08:44:33.028191+00:00
01a028a1-bb38-720e-adb2-95b569885c76,industrial packing,completed,43.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_084123_000_6b98bcf3.npy.mp4,2026-08-22 08:43:33.724606+00:00
01a028a0-bd50-7455-8316-d1b03076a74d,industrial packing,completed,39.6,good,prod,/nfs/data/sz_48/20260822/episode_20260822_084018_000_a70fc8f6.npy.mp4,2026-08-22 08:42:21.422603+00:00
01a0289f-03e8-7175-a51d-368a9f9ae25d,industrial packing,completed,41.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_083825_000_11c874c9.npy.mp4,2026-08-22 08:40:27.102589+00:00
01a0289e-2158-715d-9144-3220b17871f5,industrial packing,completed,42.5,good,prod,/nfs/data/sz_48/20260822/episode_20260822_083727_000_dfa2cb36.npy.mp4,2026-08-22 08:39:27.822290+00:00
01a0289d-61f0-7952-9ab4-617703a61b09,industrial packing,completed,40.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_083638_000_90fb0736.npy.mp4,2026-08-22 08:38:38.559797+00:00
01a0289c-8730-7c91-97e9-9e141f2ecda7,industrial packing,completed,41.6,good,prod,/nfs/data/sz_48/20260822/episode_20260822_083542_000_4f98e61f.npy.mp4,2026-08-22 08:37:44.283799+00:00
01a0289b-9cd0-7076-8a9b-1b78f7b69b06,industrial packing,completed,44.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_083442_000_06f962ee.npy.mp4,2026-08-22 08:36:54.991227+00:00
01a0289a-54b0-7756-8a32-634221a19fb6,industrial packing,completed,36.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_083318_000_98e5137f.npy.mp4,2026-08-22 08:35:17.695690+00:00
01a02899-3b70-75c9-a272-2a4239f7935d,industrial packing,completed,41.6,good,prod,/nfs/data/sz_48/20260822/episode_20260822_083206_000_2b599924.npy.mp4,2026-08-22 08:34:08.400271+00:00
01a02898-7438-7e32-a5cc-dce312a48a23,industrial packing,completed,39.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_083115_000_3db29c4e.npy.mp4,2026-08-22 08:33:14.111205+00:00
01a02897-c858-7c0f-aefb-e7aa343d36e6,industrial packing,completed,33.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_083031_000_1869ec27.npy.mp4,2026-08-22 08:32:24.830276+00:00
01a02896-8038-70d0-9339-7e8f37447ef4,industrial packing,completed,34.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_082907_000_f3b21fdf.npy.mp4,2026-08-22 08:31:35.555459+00:00
01a02895-b130-7f95-9ab3-c71ffc4adc5a,industrial packing,completed,35.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_082814_000_4a18881a.npy.mp4,2026-08-22 08:30:06.239003+00:00
01a02894-c2e8-79bf-a04e-03c3b7106452,industrial packing,completed,44.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_082713_000_dc10d6bc.npy.mp4,2026-08-22 08:29:19.940279+00:00
01a02892-fdc8-7e47-9870-06dd329d85f7,industrial packing,completed,39.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_082517_000_90ef7079.npy.mp4,2026-08-22 08:27:14.545007+00:00
01a02859-7350-7cd8-bd50-de17afe0eb49,industrial packing,completed,30.5,good,prod,/nfs/data/sz_43/20260822/episode_20260822_072226_000_13563b24.npy.mp4,2026-08-22 07:24:16.808346+00:00
01a02857-7b68-70d6-a38e-f766fc78b72b,industrial packing,completed,29.7,good,prod,/nfs/data/sz_43/20260822/episode_20260822_072017_000_b63038fa.npy.mp4,2026-08-22 07:22:02.441646+00:00
01a02789-a030-7338-bd85-be72a12fc75b,industrial packing,completed,40.8,good,prod,/nfs/data/sz_43/20260822/episode_20260822_033526_000_c43df265.npy.mp4,2026-08-22 03:37:34.262759+00:00
01a02788-a630-7903-bddb-4d9cbcd852a7,industrial packing,completed,48.4,good,prod,/nfs/data/sz_43/20260822/episode_20260822_033422_000_e3b6befc.npy.mp4,2026-08-22 03:37:10.955914+00:00
01a02787-d340-7d86-8ff5-2f07673ebad5,industrial packing,completed,42.2,good,prod,/nfs/data/sz_43/20260822/episode_20260822_033328_000_7efd9730.npy.mp4,2026-08-22 03:35:38.579951+00:00
01a02786-f880-785d-9f57-89527cdbf24d,industrial packing,completed,44.0,good,prod,/nfs/data/sz_43/20260822/episode_20260822_033232_000_e8379090.npy.mp4,2026-08-22 03:34:46.283856+00:00
01a02785-e328-7cbb-9c5d-a4348b41026b,industrial packing,completed,37.5,good,prod,/nfs/data/sz_43/20260822/episode_20260822_033121_000_59f8885e.npy.mp4,2026-08-22 03:33:18.937196+00:00
01a02785-1420-7d79-9eab-c3f88371f08f,industrial packing,completed,36.6,good,prod,/nfs/data/sz_43/20260822/episode_20260822_033028_000_f2ba0a92.npy.mp4,2026-08-22 03:32:20.657520+00:00
01a02783-2020-7684-96f7-00fe34d37401,industrial packing,completed,68.2,good,prod,/nfs/data/sz_43/20260822/episode_20260822_032820_000_bbe130b8.npy.mp4,2026-08-22 03:31:09.333318+00:00
01a02782-1680-7b57-ac36-ba33de97f69a,industrial packing,completed,50.6,good,prod,/nfs/data/sz_43/20260822/episode_20260822_032712_000_d978c23f.npy.mp4,2026-08-22 03:29:24.943243+00:00
01a02781-5718-7007-a290-c7ed755539d1,industrial packing,completed,41.7,good,prod,/nfs/data/sz_43/20260822/episode_20260822_032623_000_506d53e4.npy.mp4,2026-08-22 03:28:33.655000+00:00
01a02780-4d78-7347-ab87-6c431b874bf4,industrial packing,completed,43.8,good,prod,/nfs/data/sz_43/20260822/episode_20260822_032515_000_21d83c7a.npy.mp4,2026-08-22 03:27:21.374960+00:00
01a0277f-6ae8-7d26-a528-fdfa42407242,industrial packing,completed,39.0,good,prod,/nfs/data/sz_43/20260822/episode_20260822_032417_000_1aaf5a6c.npy.mp4,2026-08-22 03:26:22.094487+00:00
01a0277e-9410-7c69-b8f3-3454ffb238cf,industrial packing,completed,36.4,good,prod,/nfs/data/sz_43/20260822/episode_20260822_032322_000_b3828d2d.npy.mp4,2026-08-22 03:25:17.792108+00:00
01a0277b-5408-7986-9814-1558a5ad1167,industrial packing,completed,46.3,good,prod,/nfs/data/sz_43/20260822/episode_20260822_031949_000_72b79010.npy.mp4,2026-08-22 03:21:58.415250+00:00
01a0277a-8500-717a-a56d-43f09ed06623,industrial packing,completed,36.7,good,prod,/nfs/data/sz_43/20260822/episode_20260822_031856_000_cade9ee2.npy.mp4,2026-08-22 03:20:53.031965+00:00
01a02779-d538-7696-8922-a1bf60d07708,industrial packing,completed,35.1,good,prod,/nfs/data/sz_43/20260822/episode_20260822_031811_000_6b3d9ba7.npy.mp4,2026-08-22 03:20:10.753356+00:00
01a02773-87f0-7fae-ab88-96955badcb10,industrial packing,completed,39.3,good,prod,/nfs/data/sz_43/20260822/episode_20260822_031118_000_5bd1a226.npy.mp4,2026-08-22 03:13:17.204872+00:00
01a02772-a178-7e4e-82a9-3002c59cd607,industrial packing,completed,43.3,good,prod,/nfs/data/sz_43/20260822/episode_20260822_031019_000_b4f2f1e2.npy.mp4,2026-08-22 03:12:33.933413+00:00
01a02771-da40-7a07-a4e5-6e64e9440a34,industrial packing,completed,37.5,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030928_000_d5de8235.npy.mp4,2026-08-22 03:11:25.567207+00:00
01a02770-fb98-70d5-9d8a-07cd8d458e21,industrial packing,completed,44.0,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030831_000_dda5a4c8.npy.mp4,2026-08-22 03:10:38.268675+00:00
01a02770-3848-70b5-9c82-30ef2343e2f9,industrial packing,completed,37.4,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030741_000_5ea0d2f8.npy.mp4,2026-08-22 03:09:42.982833+00:00
01a0276f-6170-7f4f-976d-7f1b78e91b4b,industrial packing,completed,44.1,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030646_000_e3d32616.npy.mp4,2026-08-22 03:08:58.674161+00:00
01a0276e-b590-7229-87ce-c0b30daf1161,industrial packing,completed,37.9,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030602_000_3630be03.npy.mp4,2026-08-22 03:08:06.367868+00:00
01a0276e-05c8-7a51-a996-65f04a694453,industrial packing,completed,37.6,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030517_000_fd3855a7.npy.mp4,2026-08-22 03:07:11.032528+00:00
01a0276d-3aa8-7e62-9039-d32ad40c8f04,industrial packing,completed,38.4,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030425_000_06397360.npy.mp4,2026-08-22 03:06:27.747697+00:00
01a0276c-7f28-7863-866d-527027d79c25,industrial packing,completed,36.0,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030337_000_9d73f0c4.npy.mp4,2026-08-22 03:05:38.413630+00:00
01a0276b-c790-750d-9568-830d68741490,industrial packing,completed,39.9,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030250_000_b0a797fe.npy.mp4,2026-08-22 03:04:50.107088+00:00
01a0276a-e500-7d23-8569-39a6fe75020f,industrial packing,completed,44.1,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030152_000_a87b7477.npy.mp4,2026-08-22 03:03:56.788672+00:00
01a02769-8570-70fe-861d-f742180a1d59,industrial packing,completed,42.8,good,prod,/nfs/data/sz_43/20260822/episode_20260822_030022_000_805a5158.npy.mp4,2026-08-22 03:02:31.459016+00:00
01a02768-7018-724a-a35f-5ef2099c8cc1,industrial packing,completed,43.7,good,prod,/nfs/data/sz_43/20260822/episode_20260822_025911_000_3fa516e8.npy.mp4,2026-08-22 03:01:15.159058+00:00
01a02767-6e48-7c74-aae4-a1c85efa05ff,industrial packing,completed,43.6,good,prod,/nfs/data/sz_43/20260822/episode_20260822_025805_000_91f7f733.npy.mp4,2026-08-22 03:00:42.897514+00:00
01a02766-9388-7981-bed6-a07773424081,industrial packing,completed,43.0,good,prod,/nfs/data/sz_43/20260822/episode_20260822_025709_000_b021252a.npy.mp4,2026-08-22 02:59:11.461483+00:00
01a02765-91b8-7417-9bdb-70de8a72acf2,industrial packing,completed,45.2,good,prod,/nfs/data/sz_43/20260822/episode_20260822_025603_000_bb528087.npy.mp4,2026-08-22 02:58:07.157971+00:00
01a02764-9ba0-7287-8433-e127a30ef753,industrial packing,completed,48.0,good,prod,/nfs/data/sz_43/20260822/episode_20260822_025500_000_d6efe9cc.npy.mp4,2026-08-22 02:57:17.846697+00:00
01a02761-8e60-7a7e-9fcb-4a5b87b725b4,industrial packing,completed,41.5,good,prod,/nfs/data/sz_43/20260822/episode_20260822_025140_000_11cfb806.npy.mp4,2026-08-22 02:53:48.434810+00:00
01a02760-d2e0-797f-bb72-4c4ebe1e94a4,industrial packing,completed,41.1,good,prod,/nfs/data/sz_43/20260822/episode_20260822_025052_000_f5b635d8.npy.mp4,2026-08-22 02:52:50.885410+00:00
01a02760-1378-7bf6-9415-267b55328dbb,industrial packing,completed,37.3,good,prod,/nfs/data/sz_43/20260822/episode_20260822_025003_000_ae310f85.npy.mp4,2026-08-22 02:51:57.578328+00:00
01a0275f-34d0-73bb-9e57-6f215cf20753,industrial packing,completed,40.6,good,prod,/nfs/data/sz_43/20260822/episode_20260822_024906_000_ea1c3735.npy.mp4,2026-08-22 02:51:36.302279+00:00
01a0275e-36e8-70ac-88cd-d545c4116053,industrial packing,completed,41.0,good,prod,/nfs/data/sz_43/20260822/episode_20260822_024801_000_edeb77d6.npy.mp4,2026-08-22 02:50:06.955382+00:00
01a0275d-6bc8-7470-acbc-31a83b8fec32,industrial packing,completed,34.8,good,prod,/nfs/data/sz_43/20260822/episode_20260822_024709_000_8b6a8577.npy.mp4,2026-08-22 02:49:00.653156+00:00
01a0275c-5670-77a0-bc4f-a9b3a9c224ae,industrial packing,completed,37.5,good,prod,/nfs/data/sz_43/20260822/episode_20260822_024558_000_f21a47d4.npy.mp4,2026-08-22 02:47:54.328226+00:00
01a0275b-7f98-7cd0-bf3e-6247870e64ee,industrial packing,completed,45.5,good,prod,/nfs/data/sz_43/20260822/episode_20260822_024503_000_43b54ecd.npy.mp4,2026-08-22 02:47:49.072977+00:00
01a0275a-79e0-78a8-a61d-5dd6608f61c5,industrial packing,completed,37.2,good,prod,/nfs/data/sz_43/20260822/episode_20260822_024356_000_ecbadf82.npy.mp4,2026-08-22 02:45:57.532720+00:00
01a02759-aad8-7a86-9f41-fa9d70a418a2,industrial packing,completed,37.3,good,prod,/nfs/data/sz_43/20260822/episode_20260822_024303_000_c14b62d1.npy.mp4,2026-08-22 02:44:59.233019+00:00
01a02758-e3a0-7afa-9f67-d4f53f9711ea,industrial packing,completed,38.7,good,prod,/nfs/data/sz_43/20260822/episode_20260822_024212_000_95c2fc4f.npy.mp4,2026-08-22 02:44:16.892619+00:00
01a02757-8fc8-7b19-be04-64673d9da63b,industrial packing,completed,40.2,good,prod,/nfs/data/sz_43/20260822/episode_20260822_024045_000_b4894c5b.npy.mp4,2026-08-22 02:42:51.552716+00:00
01a02756-9d98-7cda-afaa-ebeff5ec590f,industrial packing,completed,45.0,good,prod,/nfs/data/sz_43/20260822/episode_20260822_023943_000_15968ca8.npy.mp4,2026-08-22 02:41:51.287803+00:00
01a02755-ab68-7557-8f98-832d135d49f1,industrial packing,completed,38.6,good,prod,/nfs/data/sz_43/20260822/episode_20260822_023841_000_a52e8198.npy.mp4,2026-08-22 02:40:35.987261+00:00
01a02754-d490-7280-80f1-643ca1adcb78,industrial packing,completed,36.9,good,prod,/nfs/data/sz_43/20260822/episode_20260822_023746_000_5e362ee6.npy.mp4,2026-08-22 02:39:38.705406+00:00
01a02753-caf0-7f9c-83e2-428c99a0daa6,industrial packing,completed,39.0,good,prod,/nfs/data/sz_43/20260822/episode_20260822_023638_000_b0cfc7cb.npy.mp4,2026-08-22 02:38:36.416965+00:00
01a02752-f418-7655-bdfa-69b9b39fa772,industrial packing,completed,43.3,good,prod,/nfs/data/sz_43/20260822/episode_20260822_023543_000_5b7f4cb6.npy.mp4,2026-08-22 02:37:48.161560+00:00
01a02751-ee60-73c6-88b0-559beda29479,industrial packing,completed,46.9,good,prod,/nfs/data/sz_43/20260822/episode_20260822_023436_000_ff1ee13b.npy.mp4,2026-08-22 02:36:43.841863+00:00
01a02751-0fb8-78dc-a9fd-a0df8ea86296,industrial packing,completed,39.2,good,prod,/nfs/data/sz_43/20260822/episode_20260822_023339_000_10d7e88d.npy.mp4,2026-08-22 02:35:38.532257+00:00
01a02750-0230-7fe9-a7bb-1a2b02305e15,industrial packing,completed,43.7,good,prod,/nfs/data/sz_43/20260822/episode_20260822_023230_000_04133369.npy.mp4,2026-08-22 02:34:36.224570+00:00
01a0274f-13e8-7fb6-8cf9-9d00bb8002a3,industrial packing,completed,42.9,good,prod,/nfs/data/sz_43/20260822/episode_20260822_023129_000_9970961e.npy.mp4,2026-08-22 02:33:31.907744+00:00
01a0274e-5480-7b47-95ca-a24b443aa55f,industrial packing,completed,41.2,good,prod,/nfs/data/sz_43/20260822/episode_20260822_023040_000_b2fe470d.npy.mp4,2026-08-22 02:32:47.623840+00:00
01a0274d-8190-740d-b16f-639802e07f44,industrial packing,completed,48.0,good,prod,/nfs/data/sz_43/20260822/episode_20260822_022946_000_fb2432d2.npy.mp4,2026-08-22 02:31:55.324412+00:00
01a0274c-9b18-7b49-8e1f-b917b30f0d1f,industrial packing,completed,36.7,good,prod,/nfs/data/sz_43/20260822/episode_20260822_022847_000_ecac8b16.npy.mp4,2026-08-22 02:30:48.980383+00:00
01a0274b-9178-78fa-b6b5-21511d8474e3,industrial packing,completed,34.8,good,prod,/nfs/data/sz_43/20260822/episode_20260822_022739_000_af272f54.npy.mp4,2026-08-22 02:29:30.652626+00:00
01a0274b-1860-75d2-a280-4bbff1254c8c,industrial packing,completed,3.8,poor,prod,/nfs/data/sz_43/20260822/episode_20260822_022708_000_f184c0b1.npy.mp4,2026-08-22 02:28:33.374551+00:00
01a0274a-4570-7d84-a8d8-cc27fb33b739,industrial packing,completed,45.5,good,prod,/nfs/data/sz_43/20260822/episode_20260822_022614_000_a4a250a7.npy.mp4,2026-08-22 02:28:27.103195+00:00
01a02749-66c8-7770-82dd-329b4bd9e4a1,industrial packing,completed,47.8,good,prod,/nfs/data/sz_43/20260822/episode_20260822_022517_000_c95abe73.npy.mp4,2026-08-22 02:27:38.816948+00:00
01a02746-ceb8-7bd0-876d-cedd17d1a835,industrial packing,completed,37.8,good,prod,/nfs/data/sz_48/20260822/episode_20260822_022227_000_a6d70429.npy.mp4,2026-08-22 02:24:30.543034+00:00
01a02745-b960-74c8-a3a0-ad1bfe1e9224,industrial packing,completed,49.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_022116_000_a585fbbc.npy.mp4,2026-08-22 02:23:38.307414+00:00
01a02744-b790-7f76-9e7e-5b92abe84a97,industrial packing,completed,38.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_022010_000_89416990.npy.mp4,2026-08-22 02:22:04.961210+00:00
01a02744-abd8-70de-87c7-8ce252db73ae,industrial packing,completed,3.4,poor,prod,/nfs/data/sz_43/20260822/episode_20260822_022007_000_e05b55c1.npy.mp4,2026-08-22 02:21:39.286704+00:00
01a02744-7910-7b44-85b0-a288a5321097,industrial packing,completed,4.1,poor,prod,/nfs/data/sz_43/20260822/episode_20260822_021954_000_35e7ac7c.npy.mp4,2026-08-22 02:21:38.067222+00:00
01a02743-7358-73fa-baec-3f09966b8560,industrial packing,completed,47.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_021847_000_2e1ef4ca.npy.mp4,2026-08-22 02:20:56.655828+00:00
01a02744-55e8-707f-b2ba-75f17f21b9b5,industrial packing,completed,3.3,poor,prod,/nfs/data/sz_43/20260822/episode_20260822_021945_000_21505185.npy.mp4,2026-08-22 02:20:54.692638+00:00
01a02742-5e00-7096-b8b1-9d1a4a2e496f,industrial packing,completed,4.8,poor,prod,/nfs/data/sz_48/20260822/episode_20260822_021736_000_b6c5d349.npy.mp4,2026-08-22 02:18:45.363961+00:00
